ID_OSOBNIKA,GENERACJA,WARTOSC_OSOBNIKA,EWALUACJA,FITNESS
5677,57,66,3.71747,0.00989469
5678,57,66,3.07692,0.00818976
5679,57,70,3.71747,0.00989469
5680,57,70,3.07692,0.00818976
5681,57,70,3.07692,0.00818976
5682,57,70,3.07692,0.00818976
5683,57,70,3.07692,0.00818976
5684,57,71,3.07692,0.00818976
5685,57,70,3.07692,0.00818976
5686,57,70,3.07692,0.00818976
5687,57,68,2.1692,0.00577369
5688,57,70,2.1692,0.00577369
5689,57,68,2.1692,0.00577369
5690,57,70,3.07692,0.00818976
5691,57,70,0.513084,0.00136566
5692,57,70,0.343761,0.000914978
5693,57,66,0.513084,0.00136566
5694,57,70,0.942507,0.00250864
5695,57,70,1.58983,0.00423159
5696,57,70,0.616903,0.00164199
5697,57,74,1.58983,0.00423159
5698,57,74,1.58983,0.00423159
5699,57,74,1.58983,0.00423159
5700,57,86,1.58983,0.00423159
5701,58,66,4.52489,0.0120998
5702,58,66,4.52489,0.0120998
5703,58,66,4.52489,0.0120998
5704,58,66,3.07692,0.00822784
5705,58,75,4.52489,0.0120998
5706,58,74,4.52489,0.0120998
5707,58,66,4.52489,0.0120998
5708,58,66,4.52489,0.0120998
5709,58,66,4.52489,0.0120998
5710,58,66,4.52489,0.0120998
5711,58,64,4.52489,0.0120998
5712,58,66,4.52489,0.0120998
5713,58,71,4.52489,0.0120998
5714,58,66,4.52489,0.0120998
5715,58,66,4.52489,0.0120998
5716,58,66,4.52489,0.0120998
5717,58,66,4.52489,0.0120998
5718,58,66,4.52489,0.0120998
5719,58,66,4.52489,0.0120998
5720,58,66,4.52489,0.0120998
5721,58,67,4.52489,0.0120998
5722,58,66,4.52489,0.0120998
5723,58,66,4.52489,0.0120998
5724,58,66,2.1692,0.00580054
5725,58,66,5.52486,0.0147737
5726,58,66,4.52489,0.0120998
5727,58,70,2.1692,0.00580054
5728,58,70,4.09836,0.0109592
5729,58,66,4.52489,0.0120998
5730,58,66,4.52489,0.0120998
5731,58,66,2.1692,0.00580054
5732,58,66,4.52489,0.0120998
5733,58,74,4.52489,0.0120998
5734,58,64,4.52489,0.0120998
5735,58,66,4.52489,0.0120998
5736,58,74,4.52489,0.0120998
5737,58,67,4.52489,0.0120998
5738,58,66,4.52489,0.0120998
5739,58,66,4.52489,0.0120998
5740,58,74,4.52489,0.0120998
5741,58,98,4.52489,0.0120998
5742,58,66,4.52489,0.0120998
5743,58,66,4.52489,0.0120998
5744,58,2,4.52489,0.0120998
5745,58,64,2.1692,0.00580054
5746,58,66,4.52489,0.0120998
5747,58,82,4.52489,0.0120998
5748,58,66,4.52489,0.0120998
5749,58,66,4.52489,0.0120998
5750,58,66,4.52489,0.0120998
5751,58,66,4.52489,0.0120998
5752,58,66,4.52489,0.0120998
5753,58,66,4.52489,0.0120998
5754,58,74,4.52489,0.0120998
5755,58,66,4.52489,0.0120998
5756,58,66,4.09836,0.0109592
5757,58,70,4.52489,0.0120998
5758,58,66,4.52489,0.0120998
5759,58,66,4.52489,0.0120998
5760,58,64,4.52489,0.0120998
5761,58,82,4.52489,0.0120998
5762,58,66,4.52489,0.0120998
5763,58,66,4.52489,0.0120998
5764,58,82,4.52489,0.0120998
5765,58,67,4.52489,0.0120998
5766,58,66,4.52489,0.0120998
5767,58,67,3.07692,0.00822784
5768,58,66,4.52489,0.0120998
5769,58,66,4.52489,0.0120998
5770,58,66,4.52489,0.0120998
5771,58,66,3.07692,0.00822784
5772,58,66,3.07692,0.00822784
5773,58,66,3.07692,0.00822784
5774,58,66,3.07692,0.00822784
5775,58,66,3.07692,0.00822784
5776,58,70,2.80899,0.00751137
5777,58,66,3.07692,0.00822784
5778,58,66,3.07692,0.00822784
5779,58,66,3.71747,0.0099407
5780,58,70,3.07692,0.00822784
5781,58,70,3.71747,0.0099407
5782,58,70,3.07692,0.00822784
5783,58,70,3.07692,0.00822784
5784,58,70,3.07692,0.00822784
5785,58,71,4.52489,0.0120998
5786,58,70,3.07692,0.00822784
5787,58,70,3.07692,0.00822784
5788,58,68,3.07692,0.00822784
5789,58,70,2.1692,0.00580054
5790,58,68,2.1692,0.00580054
5791,58,70,2.1692,0.00580054
5792,58,70,0.513084,0.00137201
5793,58,71,0.343761,0.000919233
5794,58,66,0.343761,0.000919233
5795,58,70,1.20627,0.00322563
5796,58,70,0.491159,0.00131338
5797,58,70,0.343761,0.000919233
5798,58,74,0.343761,0.000919233
5799,58,74,0.513084,0.00137201
5800,58,74,0.942507,0.00252031
5801,59,66,4.52489,0.0117871
5802,59,66,4.52489,0.0117871
5803,59,66,4.52489,0.0117871
5804,59,64,4.52489,0.0117871
5805,59,66,2,0.00520989
5806,59,66,2.1692,0.00565064
5807,59,2,4.52489,0.0117871
5808,59,74,4.52489,0.0117871
5809,59,66,4.52489,0.0117871
5810,59,75,4.52489,0.0117871
5811,59,74,5.52486,0.014392
5812,59,70,4.52489,0.0117871
5813,59,66,2.80899,0.00731726
5814,59,66,4.52489,0.0117871
5815,59,66,4.52489,0.0117871
5816,59,64,4.52489,0.0117871
5817,59,66,4.52489,0.0117871
5818,59,71,4.52489,0.0117871
5819,59,74,4.52489,0.0117871
5820,59,66,4.52489,0.0117871
5821,59,66,4.09836,0.010676
5822,59,66,4.52489,0.0117871
5823,59,82,4.52489,0.0117871
5824,59,66,4.52489,0.0117871
5825,59,66,4.52489,0.0117871
5826,59,67,4.52489,0.0117871
5827,59,66,3.07692,0.00801521
5828,59,66,3.07692,0.00801521
5829,59,66,4.52489,0.0117871
5830,59,66,4.52489,0.0117871
5831,59,66,4.52489,0.0117871
5832,59,70,4.52489,0.0117871
5833,59,70,2.1692,0.00565064
5834,59,67,5.52486,0.014392
5835,59,66,4.52489,0.0117871
5836,59,66,2.1692,0.00565064
5837,59,66,4.09836,0.010676
5838,59,78,4.52489,0.0117871
5839,59,64,4.52489,0.0117871
5840,59,194,2.1692,0.00565064
5841,59,202,4.52489,0.0117871
5842,59,227,4.52489,0.0117871
5843,59,130,5.52486,0.014392
5844,59,66,4.52489,0.0117871
5845,59,74,4.52489,0.0117871
5846,59,66,4.52489,0.0117871
5847,59,66,4.52489,0.0117871
5848,59,64,4.52489,0.0117871
5849,59,66,4.52489,0.0117871
5850,59,66,4.52489,0.0117871
5851,59,66,2.1692,0.00565064
5852,59,66,4.52489,0.0117871
5853,59,66,4.52489,0.0117871
5854,59,66,3.07692,0.00801521
5855,59,74,4.52489,0.0117871
5856,59,74,4.52489,0.0117871
5857,59,66,5.52486,0.014392
5858,59,66,4.52489,0.0117871
5859,59,70,4.52489,0.0117871
5860,59,66,4.09836,0.010676
5861,59,66,4.52489,0.0117871
5862,59,64,4.09836,0.010676
5863,59,98,4.52489,0.0117871
5864,59,66,4.52489,0.0117871
5865,59,71,4.52489,0.0117871
5866,59,66,4.52489,0.0117871
5867,59,67,4.52489,0.0117871
5868,59,66,4.52489,0.0117871
5869,59,66,4.52489,0.0117871
5870,59,66,4.52489,0.0117871
5871,59,82,3.07692,0.00801521
5872,59,66,4.52489,0.0117871
5873,59,66,4.52489,0.0117871
5874,59,66,4.52489,0.0117871
5875,59,66,3.07692,0.00801521
5876,59,70,3.07692,0.00801521
5877,59,66,3.07692,0.00801521
5878,59,66,3.07692,0.00801521
5879,59,66,3.07692,0.00801521
5880,59,70,2.80899,0.00731726
5881,59,102,3.07692,0.00801521
5882,59,70,3.07692,0.00801521
5883,59,70,3.71747,0.00968381
5884,59,102,3.07692,0.00801521
5885,59,71,3.71747,0.00968381
5886,59,102,3.07692,0.00801521
5887,59,70,3.07692,0.00801521
5888,59,68,2.80899,0.00731726
5889,59,70,4.52489,0.0117871
5890,59,196,3.07692,0.00801521
5891,59,198,3.07692,0.00801521
5892,59,198,3.07692,0.00801521
5893,59,199,2.1692,0.00565064
5894,59,194,2.1692,0.00565064
5895,59,198,2.1692,0.00565064
5896,59,198,0.513084,0.00133655
5897,59,198,0.343761,0.000895478
5898,59,202,1.20627,0.00314227
5899,59,202,1.20627,0.00314227
5900,59,202,1.20627,0.00314227
5901,60,66,5.52486,0.0171559
5902,60,64,5.52486,0.0171559
5903,60,65,5.52486,0.0171559
5904,60,64,5.52486,0.0171559
5905,60,88,5.52486,0.0171559
5906,60,64,4.52489,0.0140508
5907,60,64,4.52489,0.0140508
5908,60,64,4.52489,0.0140508
5909,60,64,4.52489,0.0140508
5910,60,64,4.52489,0.0140508
5911,60,64,2.1692,0.00673584
5912,60,64,4.52489,0.0140508
5913,60,64,2,0.00621044
5914,60,64,2.1692,0.00673584
5915,60,64,3.07692,0.00955453
5916,60,64,4.52489,0.0140508
5917,60,64,4.52489,0.0140508
5918,60,64,4.52489,0.0140508
5919,60,80,4.52489,0.0140508
5920,60,64,2.80899,0.00872253
5921,60,64,2.1692,0.00673584
5922,60,66,4.52489,0.0140508
5923,60,64,4.52489,0.0140508
5924,60,64,4.52489,0.0140508
5925,60,64,4.52489,0.0140508
5926,60,64,4.52489,0.0140508
5927,60,64,4.09836,0.0127263
5928,60,64,4.52489,0.0140508
5929,60,66,4.52489,0.0140508
5930,60,66,4.52489,0.0140508
5931,60,98,4.52489,0.0140508
5932,60,66,4.52489,0.0140508
5933,60,66,3.07692,0.00955453
5934,60,74,3.07692,0.00955453
5935,60,66,4.09836,0.0127263
5936,60,75,4.52489,0.0140508
5937,60,74,4.52489,0.0140508
5938,60,78,4.52489,0.0140508
5939,60,82,4.52489,0.0140508
5940,60,66,2.1692,0.00673584
5941,60,66,4.52489,0.0140508
5942,60,72,4.52489,0.0140508
5943,60,71,4.52489,0.0140508
5944,60,74,4.52489,0.0140508
5945,60,66,4.52489,0.0140508
5946,60,66,4.52489,0.0140508
5947,60,66,4.52489,0.0140508
5948,60,66,4.52489,0.0140508
5949,60,66,2.1692,0.00673584
5950,60,3,2.1692,0.00673584
5951,60,74,4.52489,0.0140508
5952,60,66,4.52489,0.0140508
5953,60,66,3.07692,0.00955453
5954,60,66,4.52489,0.0140508
5955,60,66,4.52489,0.0140508
5956,60,70,4.52489,0.0140508
5957,60,70,2.80899,0.00872253
5958,60,3,4.52489,0.0140508
5959,60,70,4.09836,0.0127263
5960,60,66,4.52489,0.0140508
5961,60,66,4.52489,0.0140508
5962,60,66,4.52489,0.0140508
5963,60,74,4.52489,0.0140508
5964,60,66,4.52489,0.0140508
5965,60,66,4.52489,0.0140508
5966,60,66,4.52489,0.0140508
5967,60,66,3.07692,0.00955453
5968,60,66,4.52489,0.0140508
5969,60,66,4.52489,0.0140508
5970,60,66,4.52489,0.0140508
5971,60,66,3.07692,0.00955453
5972,60,74,3.07692,0.00955453
5973,60,74,3.07692,0.00955453
5974,60,66,2.80899,0.00872253
5975,60,66,3.07692,0.00955453
5976,60,70,3.71747,0.0115436
5977,60,66,3.07692,0.00955453
5978,60,66,0.343761,0.00106745
5979,60,66,1.20627,0.00374574
5980,60,71,1.58983,0.00493676
5981,60,66,0.0514907,0.00015989
5982,60,75,0.0460638,0.000143038
5983,60,66,0.0336882,0.000104609
5984,60,66,0.174672,0.000542397
5985,60,66,0.513084,0.00159324
5986,60,66,1.20627,0.00374574
5987,60,66,0.433088,0.00134483
5988,60,66,0.433088,0.00134483
5989,60,66,0.433088,0.00134483
5990,60,71,0.0500475,0.000155409
5991,60,98,0.0486642,0.000151113
5992,60,66,0.0486642,0.000151113
5993,60,66,0.0479939,0.000149032
5994,60,68,0.0514907,0.00015989
5995,60,70,0.0486642,0.000151113
5996,60,70,0.0486642,0.000151113
5997,60,71,0.0486642,0.000151113
5998,60,70,0.0460638,0.000143038
5999,60,68,0.0460638,0.000143038
6000,60,70,0.0460638,0.000143038
6001,61,66,4.52489,0.011229
6002,61,66,5.52486,0.0137106
6003,61,66,5,0.0124081
6004,61,2,5.52486,0.0137106
6005,61,66,5.52486,0.0137106
6006,61,66,5.52486,0.0137106
6007,61,66,5.52486,0.0137106
6008,61,66,5.52486,0.0137106
6009,61,66,5.52486,0.0137106
6010,61,66,5.52486,0.0137106
6011,61,66,5.52486,0.0137106
6012,61,0,5.52486,0.0137106
6013,61,65,5.52486,0.0137106
6014,61,66,5.52486,0.0137106
6015,61,64,5.52486,0.0137106
6016,61,72,5.52486,0.0137106
6017,61,64,5.52486,0.0137106
6018,61,64,5.52486,0.0137106
6019,61,64,5.52486,0.0137106
6020,61,64,4.52489,0.011229
6021,61,64,5.52486,0.0137106
6022,61,64,5.52486,0.0137106
6023,61,64,5.52486,0.0137106
6024,61,64,5.52486,0.0137106
6025,61,64,5.52486,0.0137106
6026,61,64,5.52486,0.0137106
6027,61,64,4.52489,0.011229
6028,61,64,4.52489,0.011229
6029,61,192,4.52489,0.011229
6030,61,194,4.52489,0.011229
6031,61,192,2.1692,0.0053831
6032,61,192,4.52489,0.011229
6033,61,193,2.1692,0.0053831
6034,61,192,4.52489,0.011229
6035,61,192,4.52489,0.011229
6036,61,192,2.57069,0.00637946
6037,61,194,2.80899,0.00697082
6038,61,194,2.1692,0.0053831
6039,61,194,4.52489,0.011229
6040,61,202,4.52489,0.011229
6041,61,202,4.52489,0.011229
6042,61,194,4.52489,0.011229
6043,61,202,4.52489,0.011229
6044,61,194,2.1692,0.0053831
6045,61,194,4.52489,0.011229
6046,61,202,4.52489,0.011229
6047,61,199,4.52489,0.011229
6048,61,202,4.52489,0.011229
6049,61,194,3.07692,0.00763573
6050,61,194,3.07692,0.00763573
6051,61,194,3.07692,0.00763573
6052,61,194,4.52489,0.011229
6053,61,194,4.52489,0.011229
6054,61,202,4.52489,0.011229
6055,61,194,2.1692,0.0053831
6056,61,194,4.52489,0.011229
6057,61,194,4.52489,0.011229
6058,61,194,4.52489,0.011229
6059,61,198,4.52489,0.011229
6060,61,198,4.52489,0.011229
6061,61,198,4.52489,0.011229
6062,61,194,4.52489,0.011229
6063,61,194,4.52489,0.011229
6064,61,194,2.1692,0.0053831
6065,61,202,2.1692,0.0053831
6066,61,194,4.52489,0.011229
6067,61,194,4.52489,0.011229
6068,61,130,3.07692,0.00763573
6069,61,194,4.52489,0.011229
6070,61,194,4.52489,0.011229
6071,61,194,4.52489,0.011229
6072,61,194,2.80899,0.00697082
6073,61,194,4.52489,0.011229
6074,61,202,4.52489,0.011229
6075,61,202,4.52489,0.011229
6076,61,194,4.52489,0.011229
6077,61,194,4.52489,0.011229
6078,61,198,4.52489,0.011229
6079,61,194,4.52489,0.011229
6080,61,198,4.52489,0.011229
6081,61,194,2.80899,0.00697082
6082,61,198,4.52489,0.011229
6083,61,194,4.52489,0.011229
6084,61,194,3.71747,0.00922532
6085,61,194,3.07692,0.00763573
6086,61,194,3.07692,0.00763573
6087,61,194,2.80899,0.00697082
6088,61,194,3.07692,0.00763573
6089,61,194,3.71747,0.00922532
6090,61,194,3.07692,0.00763573
6091,61,199,0.841043,0.00208714
6092,61,194,1.37931,0.00342291
6093,61,194,0.513084,0.00127327
6094,61,196,2,0.00496322
6095,61,230,1.58983,0.00394533
6096,61,198,1.20627,0.0029935
6097,61,214,0.356633,0.000885025
6098,61,198,0.356633,0.000885025
6099,61,196,2,0.00496322
6100,61,198,0.513084,0.00127327
6101,62,1,5,0.0374373
6102,62,97,5.52486,0.0413672
6103,62,69,5.52486,0.0413672
6104,62,65,5.52486,0.0413672
6105,62,65,5.52486,0.0413672
6106,62,65,5.52486,0.0413672
6107,62,65,5.52486,0.0413672
6108,62,65,5.52486,0.0413672
6109,62,65,5.52486,0.0413672
6110,62,65,5.52486,0.0413672
6111,62,65,5.52486,0.0413672
6112,62,97,5.52486,0.0413672
6113,62,65,5.52486,0.0413672
6114,62,64,5.52486,0.0413672
6115,62,64,4.52489,0.0338799
6116,62,64,4.52489,0.0338799
6117,62,64,4.52489,0.0338799
6118,62,64,4.52489,0.0338799
6119,62,64,4.52489,0.0338799
6120,62,64,4.52489,0.0338799
6121,62,64,4.52489,0.0338799
6122,62,64,4.52489,0.0338799
6123,62,64,4.52489,0.0338799
6124,62,64,4.52489,0.0338799
6125,62,65,4.52489,0.0338799
6126,62,64,2.57069,0.019248
6127,62,64,0.343761,0.0025739
6128,62,64,0.32,0.00239599
6129,62,64,0.052997,0.000396813
6130,62,68,0.0514907,0.000385535
6131,62,64,0.052997,0.000396813
6132,62,64,0.052997,0.000396813
6133,62,64,0.0522357,0.000391113
6134,62,64,0.052997,0.000396813
6135,62,64,0.052997,0.000396813
6136,62,96,0.052997,0.000396813
6137,62,64,0.0514907,0.000385535
6138,62,64,0.0514907,0.000385535
6139,62,64,0.0514907,0.000385535
6140,62,64,0.0460638,0.000344902
6141,62,64,0.0460638,0.000344902
6142,62,64,0.0514907,0.000385535
6143,62,64,0.0460638,0.000344902
6144,62,64,0.0514907,0.000385535
6145,62,64,0.0514907,0.000385535
6146,62,64,0.0460638,0.000344902
6147,62,65,0.0479939,0.000359352
6148,62,96,0.0460638,0.000344902
6149,62,65,0.0514907,0.000385535
6150,62,64,0.0514907,0.000385535
6151,62,64,0.0514907,0.000385535
6152,62,64,0.0514907,0.000385535
6153,62,64,0.0514907,0.000385535
6154,62,64,0.0460638,0.000344902
6155,62,64,0.0514907,0.000385535
6156,62,64,0.0514907,0.000385535
6157,62,64,0.0514907,0.000385535
6158,62,64,0.0514907,0.000385535
6159,62,64,0.0486642,0.000364371
6160,62,64,0.0486642,0.000364371
6161,62,64,0.0486642,0.000364371
6162,62,64,0.0514907,0.000385535
6163,62,64,0.0514907,0.000385535
6164,62,64,0.0514907,0.000385535
6165,62,64,0.0460638,0.000344902
6166,62,66,0.0514907,0.000385535
6167,62,66,0.0514907,0.000385535
6168,62,66,0.174672,0.00130785
6169,62,66,0.0514907,0.000385535
6170,62,66,0.0514907,0.000385535
6171,62,66,0.0514907,0.000385535
6172,62,66,0.0514907,0.000385535
6173,62,66,0.0514907,0.000385535
6174,62,82,0.0460638,0.000344902
6175,62,66,0.0460638,0.000344902
6176,62,66,0.0514907,0.000385535
6177,62,66,0.0514907,0.000385535
6178,62,66,0.0486642,0.000364371
6179,62,66,0.0514907,0.000385535
6180,62,66,0.0486642,0.000364371
6181,62,66,0.0514907,0.000385535
6182,62,74,0.0486642,0.000364371
6183,62,66,0.0514907,0.000385535
6184,62,82,0.0514907,0.000385535
6185,62,66,0.0514907,0.000385535
6186,62,66,0.0514907,0.000385535
6187,62,98,0.0514907,0.000385535
6188,62,66,0.0514907,0.000385535
6189,62,66,0.0514907,0.000385535
6190,62,66,0.0514907,0.000385535
6191,62,66,0.0479939,0.000359352
6192,62,66,0.0514907,0.000385535
6193,62,66,0.0514907,0.000385535
6194,62,66,0.0500475,0.000374729
6195,62,66,0.0325468,0.000243693
6196,62,66,0.0486642,0.000364371
6197,62,66,0.0393996,0.000295003
6198,62,98,0.0486642,0.000364371
6199,62,72,0.0500475,0.000374729
6200,62,72,0.0486642,0.000364371
6201,63,69,3.37838,0.00732498
6202,63,69,5,0.010841
6203,63,69,5,0.010841
6204,63,5,5,0.010841
6205,63,69,5,0.010841
6206,63,69,5,0.010841
6207,63,69,5,0.010841
6208,63,69,5,0.010841
6209,63,69,5,0.010841
6210,63,69,5,0.010841
6211,63,69,5.52486,0.011979
6212,63,65,5.52486,0.011979
6213,63,65,5.52486,0.011979
6214,63,65,5.52486,0.011979
6215,63,65,5.52486,0.011979
6216,63,65,5.52486,0.011979
6217,63,65,5.52486,0.011979
6218,63,65,5.52486,0.011979
6219,63,81,5.52486,0.011979
6220,63,65,5.52486,0.011979
6221,63,64,5.52486,0.011979
6222,63,64,5,0.010841
6223,63,64,5.52486,0.011979
6224,63,64,5.52486,0.011979
6225,63,64,5.52486,0.011979
6226,63,64,5.52486,0.011979
6227,63,64,3.71747,0.0080602
6228,63,64,5.52486,0.011979
6229,63,64,5.52486,0.011979
6230,63,64,5.52486,0.011979
6231,63,64,5.52486,0.011979
6232,63,65,5.52486,0.011979
6233,63,66,5.52486,0.011979
6234,63,64,5.52486,0.011979
6235,63,64,5.52486,0.011979
6236,63,64,5.52486,0.011979
6237,63,68,5.52486,0.011979
6238,63,64,5.52486,0.011979
6239,63,64,5.52486,0.011979
6240,63,64,5.52486,0.011979
6241,63,64,5.52486,0.011979
6242,63,80,5.52486,0.011979
6243,63,64,5,0.010841
6244,63,64,5,0.010841
6245,63,80,5.52486,0.011979
6246,63,64,5.52486,0.011979
6247,63,64,5.52486,0.011979
6248,63,64,5.52486,0.011979
6249,63,64,5.52486,0.011979
6250,63,64,5.52486,0.011979
6251,63,64,5.52486,0.011979
6252,63,64,5.52486,0.011979
6253,63,65,5.52486,0.011979
6254,63,65,5.52486,0.011979
6255,63,66,5.52486,0.011979
6256,63,64,5.52486,0.011979
6257,63,0,5.52486,0.011979
6258,63,64,5.52486,0.011979
6259,63,64,5.52486,0.011979
6260,63,64,5.52486,0.011979
6261,63,64,4.52489,0.00981084
6262,63,64,4.52489,0.00981084
6263,63,64,4.52489,0.00981084
6264,63,64,4.52489,0.00981084
6265,63,64,4.52489,0.00981084
6266,63,66,4.52489,0.00981084
6267,63,64,4.52489,0.00981084
6268,63,64,4.52489,0.00981084
6269,63,64,4.52489,0.00981084
6270,63,64,4.52489,0.00981084
6271,63,66,4.52489,0.00981084
6272,63,66,4.52489,0.00981084
6273,63,66,4.52489,0.00981084
6274,63,66,4.52489,0.00981084
6275,63,66,4.52489,0.00981084
6276,63,66,4.52489,0.00981084
6277,63,66,4.52489,0.00981084
6278,63,66,4.52489,0.00981084
6279,63,66,4.52489,0.00981084
6280,63,66,4.52489,0.00981084
6281,63,66,4.52489,0.00981084
6282,63,66,4.52489,0.00981084
6283,63,66,4.52489,0.00981084
6284,63,66,4.52489,0.00981084
6285,63,66,4.52489,0.00981084
6286,63,66,4.52489,0.00981084
6287,63,66,4.52489,0.00981084
6288,63,66,4.52489,0.00981084
6289,63,66,2.57069,0.00557377
6290,63,66,2.57069,0.00557377
6291,63,66,0.331565,0.000718898
6292,63,66,0.536481,0.00116319
6293,63,82,0.536481,0.00116319
6294,63,66,0.561482,0.0012174
6295,63,66,0.561482,0.0012174
6296,63,66,1.20627,0.00261543
6297,63,66,2.1692,0.00470324
6298,63,66,1.20627,0.00261543
6299,63,72,0.513084,0.00111247
6300,63,200,0.513084,0.00111247
6301,64,69,3.37838,0.0073793
6302,64,71,3.37838,0.0073793
6303,64,69,3.37838,0.0073793
6304,64,69,3.37838,0.0073793
6305,64,69,3.37838,0.0073793
6306,64,69,3.37838,0.0073793
6307,64,69,3.37838,0.0073793
6308,64,69,3.37838,0.0073793
6309,64,69,3.37838,0.0073793
6310,64,69,3.37838,0.0073793
6311,64,69,5,0.0109214
6312,64,69,5,0.0109214
6313,64,69,5,0.0109214
6314,64,69,5,0.0109214
6315,64,69,5,0.0109214
6316,64,69,5,0.0109214
6317,64,69,5,0.0109214
6318,64,65,5,0.0109214
6319,64,65,5.52486,0.0120678
6320,64,65,5.52486,0.0120678
6321,64,65,5.52486,0.0120678
6322,64,65,5.52486,0.0120678
6323,64,65,5.52486,0.0120678
6324,64,65,5.52486,0.0120678
6325,64,65,5.52486,0.0120678
6326,64,64,5.52486,0.0120678
6327,64,64,5.52486,0.0120678
6328,64,64,5.52486,0.0120678
6329,64,64,5.52486,0.0120678
6330,64,64,5,0.0109214
6331,64,64,4.52489,0.00988358
6332,64,64,5.52486,0.0120678
6333,64,64,5.52486,0.0120678
6334,64,64,5.52486,0.0120678
6335,64,64,3.71747,0.00811997
6336,64,64,5.52486,0.0120678
6337,64,73,5.52486,0.0120678
6338,64,66,5.52486,0.0120678
6339,64,64,5.52486,0.0120678
6340,64,64,5.52486,0.0120678
6341,64,64,5.52486,0.0120678
6342,64,68,5.52486,0.0120678
6343,64,64,5.52486,0.0120678
6344,64,64,5.52486,0.0120678
6345,64,0,5.52486,0.0120678
6346,64,68,5.52486,0.0120678
6347,64,64,5.52486,0.0120678
6348,64,64,5.52486,0.0120678
6349,64,64,5,0.0109214
6350,64,64,5,0.0109214
6351,64,64,4.52489,0.00988358
6352,64,64,5.52486,0.0120678
6353,64,64,5.52486,0.0120678
6354,64,64,5.52486,0.0120678
6355,64,64,5.52486,0.0120678
6356,64,65,5.52486,0.0120678
6357,64,65,5.52486,0.0120678
6358,64,66,5.52486,0.0120678
6359,64,64,5.52486,0.0120678
6360,64,64,5.52486,0.0120678
6361,64,64,4.52489,0.00988358
6362,64,64,5.52486,0.0120678
6363,64,64,5.52486,0.0120678
6364,64,64,5.52486,0.0120678
6365,64,64,5.52486,0.0120678
6366,64,72,4.52489,0.00988358
6367,64,64,4.52489,0.00988358
6368,64,66,4.52489,0.00988358
6369,64,64,4.52489,0.00988358
6370,64,64,4.52489,0.00988358
6371,64,64,4.52489,0.00988358
6372,64,65,4.52489,0.00988358
6373,64,66,4.52489,0.00988358
6374,64,66,4.52489,0.00988358
6375,64,66,4.52489,0.00988358
6376,64,66,4.52489,0.00988358
6377,64,66,4.52489,0.00988358
6378,64,66,4.52489,0.00988358
6379,64,2,4.52489,0.00988358
6380,64,66,4.52489,0.00988358
6381,64,66,4.52489,0.00988358
6382,64,66,4.52489,0.00988358
6383,64,98,4.52489,0.00988358
6384,64,66,4.52489,0.00988358
6385,64,66,4.52489,0.00988358
6386,64,66,4.52489,0.00988358
6387,64,66,4.52489,0.00988358
6388,64,66,4.52489,0.00988358
6389,64,66,4.52489,0.00988358
6390,64,66,4.52489,0.00988358
6391,64,66,4.52489,0.00988358
6392,64,66,4.52489,0.00988358
6393,64,66,2.57069,0.00561509
6394,64,66,0.384615,0.000840104
6395,64,66,1.28866,0.00281478
6396,64,66,1.37931,0.00301279
6397,64,66,1.37931,0.00301279
6398,64,66,0.32,0.000698967
6399,64,74,1.20627,0.00263483
6400,64,74,0.0473373,0.000103397
6401,65,69,3.37838,0.00749403
6402,65,69,2.80899,0.00623099
6403,65,69,3.37838,0.00749403
6404,65,69,3.37838,0.00749403
6405,65,69,3.37838,0.00749403
6406,65,5,3.37838,0.00749403
6407,65,71,3.37838,0.00749403
6408,65,69,3.37838,0.00749403
6409,65,68,3.37838,0.00749403
6410,65,69,3.37838,0.00749403
6411,65,69,3.37838,0.00749403
6412,65,69,3.37838,0.00749403
6413,65,69,3.37838,0.00749403
6414,65,69,3.37838,0.00749403
6415,65,69,3.37838,0.00749403
6416,65,69,3.37838,0.00749403
6417,65,69,3.37838,0.00749403
6418,65,65,5,0.0110912
6419,65,69,5,0.0110912
6420,65,69,5,0.0110912
6421,65,69,5,0.0110912
6422,65,69,5,0.0110912
6423,65,65,5,0.0110912
6424,65,65,5,0.0110912
6425,65,65,5,0.0110912
6426,65,65,5.52486,0.0122554
6427,65,65,5.52486,0.0122554
6428,65,65,5.52486,0.0122554
6429,65,65,5.52486,0.0122554
6430,65,65,5.52486,0.0122554
6431,65,64,5.52486,0.0122554
6432,65,64,5.52486,0.0122554
6433,65,64,5.52486,0.0122554
6434,65,72,5.52486,0.0122554
6435,65,64,5.52486,0.0122554
6436,65,64,5.52486,0.0122554
6437,65,64,2.35849,0.00523168
6438,65,64,4.52489,0.0100373
6439,65,64,5.52486,0.0122554
6440,65,0,5.52486,0.0122554
6441,65,0,5.52486,0.0122554
6442,65,65,3.71747,0.00824622
6443,65,6,5.52486,0.0122554
6444,65,64,5.52486,0.0122554
6445,65,64,3.71747,0.00824622
6446,65,64,5.52486,0.0122554
6447,65,68,5.52486,0.0122554
6448,65,64,5.52486,0.0122554
6449,65,64,5.52486,0.0122554
6450,65,84,5.52486,0.0122554
6451,65,64,5.52486,0.0122554
6452,65,64,5.52486,0.0122554
6453,65,65,5.52486,0.0122554
6454,65,64,5.52486,0.0122554
6455,65,64,5,0.0110912
6456,65,64,5,0.0110912
6457,65,64,4.52489,0.0100373
6458,65,64,5.52486,0.0122554
6459,65,64,5.52486,0.0122554
